df_FS1_10HZ_ML,df_PS2_100HZ_ML,df_profile_ML,time,sin_time,cos_time
7.981,130.19,100,85.1,-0.06279051952931095,-0.9980267284282717
7.886,130.18,100,85.2,-0.125333233564305,-0.9921147013144778
7.753,130.31,100,85.3,-0.18738131458572152,-0.9822872507286893
7.9,130.02,100,85.4,-0.24868988716485482,-0.9685831611286311
7.666,130.05,100,85.5,-0.30901699437494373,-0.9510565162951548
8.028,130.47,100,85.6,-0.3681245526846707,-0.9297764858882542
7.841,130.21,100,85.7,-0.42577929156507494,-0.9048270524660185
7.768,130.13,100,85.8,-0.48175367410171405,-0.8763066800438643
7.789,130.13,100,85.9,-0.5358267949789981,-0.8443279255020141
7.724,130.26,100,86.0,-0.5877852522924714,-0.8090169943749487
8.009,130.31,100,86.1,-0.6374239897486851,-0.770513242775793
7.898,130.19,100,86.2,-0.6845471059286866,-0.7289686274214134
7.899,130.26,100,86.3,-0.7289686274214069,-0.6845471059286936
7.854,129.97,100,86.4,-0.7705132427757915,-0.637423989748687
7.626,130.0,100,86.5,-0.8090169943749472,-0.5877852522924734
7.978,130.18,100,86.6,-0.8443279255020129,-0.5358267949790002
7.826,130.44,100,86.7,-0.8763066800438631,-0.4817536741017162
8.0,130.41,100,86.8,-0.9048270524660175,-0.42577929156507716
7.84,130.23,100,86.9,-0.9297764858882508,-0.3681245526846796
7.733,130.33,100,87.0,-0.9510565162951519,-0.30901699437495284
7.943,130.12,100,87.1,-0.9685831611286305,-0.2486898871648572
7.829,130.1,100,87.2,-0.9822872507286888,-0.18738131458572393
7.969,130.38,100,87.3,-0.9921147013144774,-0.12533323356430742
7.833,130.13,100,87.4,-0.9980267284282716,-0.06279051952931339
7.779,130.2,100,87.5,-1.0,-3.919488737908119e-15
7.894,130.23,100,87.6,-0.998026728428272,0.06279051952930556
7.804,130.13,100,87.7,-0.9921147013144775,0.1253332335643067
7.976,130.0,100,87.8,-0.9822872507286889,0.1873813145857232
7.779,130.28,100,87.9,-0.9685831611286306,0.2486898871648565
7.823,130.47,100,88.0,-0.9510565162951542,0.3090169943749454
7.928,129.99,100,88.1,-0.9297764858882537,0.3681245526846723
7.747,130.12,100,88.2,-0.9048270524660208,0.42577929156507005
8.031,130.31,100,88.3,-0.8763066800438668,0.48175367410170933
7.818,130.15,100,88.4,-0.8443279255020132,0.5358267949789995
7.879,130.2,100,88.5,-0.8090169943749477,0.5877852522924728
7.928,130.21,100,88.6,-0.7705132427757919,0.6374239897486864
7.659,130.19,100,88.7,-0.7289686274214123,0.6845471059286878
8.011,130.08,100,88.8,-0.6845471059286923,0.7289686274214081
7.776,130.26,100,88.9,-0.6374239897486911,0.770513242775788
4.569,130.45,100,89.0,-0.587785252292472,0.8090169943749482
1.989,135.87,100,89.1,-0.5358267949789988,0.8443279255020137
5.043,138.23,100,89.2,-0.4817536741017147,0.8763066800438639
6.163,139.11,100,89.3,-0.4257792915650756,0.9048270524660181
6.526,140.0,100,89.4,-0.36812455268467803,0.9297764858882513
7.113,140.84,100,89.5,-0.3090169943749512,0.9510565162951523
7.731,140.82,100,89.6,-0.24868988716486243,0.9685831611286292
7.756,140.8,100,89.7,-0.18738131458572224,0.9822872507286892
7.867,140.93,100,89.8,-0.12533323356430573,0.9921147013144777
7.986,140.88,100,89.9,-0.06279051952931167,0.9980267284282717
7.899,140.6,100,90.0,-2.204364238465236e-15,1.0
7.842,140.72,100,90.1,0.06279051952930727,0.9980267284282719
7.856,140.52,100,90.2,0.12533323356430134,0.9921147013144782
7.693,140.51,100,90.3,0.1873813145857179,0.9822872507286899
7.836,140.47,100,90.4,0.24868988716485815,0.9685831611286303
7.774,140.59,100,90.5,0.309016994374947,0.9510565162951538
7.798,140.37,100,90.6,0.3681245526846739,0.929776485888253
7.938,140.49,100,90.7,0.4257792915650716,0.90482705246602
7.754,140.31,100,90.8,0.4817536741017108,0.876306680043866
7.968,140.56,100,90.9,0.535826794978995,0.8443279255020161
7.734,140.51,100,91.0,0.5877852522924685,0.8090169943749508
7.997,140.29,100,91.1,0.6374239897486877,0.7705132427757909
7.678,140.33,100,91.2,0.6845471059286891,0.7289686274214111
7.845,140.2,100,91.3,0.7289686274214092,0.6845471059286911
7.628,140.25,100,91.4,0.7705132427757891,0.6374239897486897
7.95,140.16,100,91.5,0.809016994374945,0.5877852522924764
7.739,140.36,100,91.6,0.8443279255020109,0.5358267949790033
7.769,140.31,100,91.7,0.8763066800438647,0.4817536741017132
7.874,140.41,100,91.8,0.9048270524660189,0.42577929156507405
7.771,140.21,100,91.9,0.929776485888252,0.3681245526846764
7.894,140.34,100,92.0,0.9510565162951529,0.30901699437494956
7.752,140.41,100,92.1,0.9685831611286296,0.24868988716486076
7.878,140.43,100,92.2,0.9822872507286882,0.18738131458572754
7.588,140.43,100,92.3,0.992114701314477,0.12533323356431106
7.976,140.28,100,92.4,0.9980267284282718,0.06279051952930996
7.676,140.31,100,92.5,1.0,4.892397390223529e-16
7.928,140.29,100,92.6,0.9980267284282719,-0.06279051952930899
7.691,140.39,100,92.7,0.992114701314478,-0.12533323356430304
7.853,140.2,100,92.8,0.9822872507286896,-0.1873813145857196
7.733,140.59,100,92.9,0.9685831611286316,-0.24868988716485294
7.841,140.23,100,93.0,0.9510565162951532,-0.3090169943749486
7.693,140.21,100,93.1,0.9297764858882523,-0.36812455268467553
7.859,140.23,100,93.2,0.9048270524660192,-0.42577929156507316
7.859,140.49,100,93.3,0.8763066800438652,-0.4817536741017123
7.769,140.25,100,93.4,0.8443279255020152,-0.5358267949789964
7.893,140.51,100,93.5,0.8090169943749498,-0.5877852522924698
7.658,140.28,100,93.6,0.7705132427757944,-0.6374239897486835
7.928,140.25,100,93.7,0.72896862742141,-0.6845471059286904
7.746,140.37,100,93.8,0.6845471059286898,-0.7289686274214104
8.032,140.33,100,93.9,0.6374239897486885,-0.7705132427757903
7.731,140.44,100,94.0,0.587785252292475,-0.8090169943749461
7.823,140.37,100,94.1,0.5358267949790019,-0.8443279255020117
7.68,140.52,100,94.2,0.48175367410171793,-0.8763066800438621
7.794,140.52,73,94.3,0.42577929156507893,-0.9048270524660166
7.921,140.59,73,94.4,0.3681245526846748,-0.9297764858882527
7.758,140.38,73,94.5,0.30901699437494795,-0.9510565162951534
7.899,140.59,73,94.6,0.2486898871648591,-0.96858316112863
7.779,140.48,73,94.7,0.18738131458572585,-0.9822872507286885
7.997,140.51,73,94.8,0.12533323356430937,-0.9921147013144772
7.71,140.34,73,94.9,0.06279051952931534,-0.9980267284282714
7.976,140.26,73,95.0,5.879542597180472e-15,-1.0
7.628,140.41,73,95.1,-0.0627905195293107,-0.9980267284282718
7.907,140.21,73,95.2,-0.12533323356430476,-0.9921147013144778
7.743,140.34,80,95.3,-0.1873813145857213,-0.9822872507286893
7.905,140.1,80,95.4,-0.2486898871648546,-0.9685831611286312
7.809,140.46,80,95.5,-0.3090169943749435,-0.9510565162951549
7.853,140.2,80,95.6,-0.3681245526846705,-0.9297764858882543
7.801,140.49,80,95.7,-0.4257792915650747,-0.9048270524660186
7.724,140.38,80,95.8,-0.4817536741017138,-0.8763066800438644
7.984,140.31,80,95.9,-0.5358267949789979,-0.8443279255020143
7.786,140.49,80,96.0,-0.5877852522924712,-0.8090169943749488
7.973,140.47,80,96.1,-0.6374239897486849,-0.7705132427757933
7.688,140.26,80,96.2,-0.6845471059286864,-0.7289686274214137
7.795,140.31,90,96.3,-0.7289686274214068,-0.6845471059286937
7.75,140.41,90,96.4,-0.7705132427757914,-0.6374239897486872
7.776,139.97,90,96.5,-0.8090169943749471,-0.5877852522924736
7.787,140.65,90,96.6,-0.8443279255020126,-0.5358267949790004
7.729,140.28,90,96.7,-0.8763066800438629,-0.48175367410171643
7.859,140.44,90,96.8,-0.9048270524660174,-0.4257792915650774
7.796,140.41,90,96.9,-0.9297764858882507,-0.36812455268467986
7.95,140.39,90,97.0,-0.951056516295154,-0.3090169943749463
7.643,140.34,90,97.1,-0.9685831611286304,-0.24868988716485743
8.034,140.44,90,97.2,-0.9822872507286887,-0.18738131458572418
7.734,140.26,100,97.3,-0.9921147013144774,-0.12533323356430767
7.905,140.21,100,97.4,-0.9980267284282716,-0.06279051952931362
7.772,140.2,100,97.5,-1.0,-4.164418097737589e-15
7.779,139.99,100,97.6,-0.9980267284282721,0.06279051952930531
7.918,140.51,100,97.7,-0.9921147013144775,0.12533323356430645
7.776,140.23,100,97.8,-0.9822872507286889,0.18738131458572296
7.956,140.44,100,97.9,-0.9685831611286307,0.24868988716485624
7.651,140.25,100,98.0,-0.9510565162951543,0.3090169943749451
7.932,140.03,100,98.1,-0.9297764858882537,0.3681245526846721
7.724,140.38,100,98.2,-0.9048270524660209,0.42577929156506983
7.724,140.26,100,98.3,-0.8763066800438669,0.4817536741017091
7.854,140.41,73,98.4,-0.8443279255020133,0.5358267949789994
7.876,140.25,73,98.5,-0.8090169943749478,0.5877852522924726
7.662,140.62,73,98.6,-0.7705132427757921,0.6374239897486862
7.773,140.46,73,98.7,-0.7289686274214124,0.6845471059286876
7.812,140.41,73,98.8,-0.6845471059286925,0.7289686274214079
7.76,140.39,73,98.9,-0.6374239897486913,0.7705132427757879
11.179,140.36,73,99.0,-0.587785252292478,0.8090169943749439
12.542,133.03,73,99.1,-0.535826794978999,0.8443279255020136
10.484,131.98,73,99.2,-0.48175367410171493,0.8763066800438638
9.333,131.23,73,99.3,-0.4257792915650758,0.904827052466018
8.793,131.16,80,99.4,-0.36812455268467825,0.9297764858882513
8.527,130.78,80,99.5,-0.30901699437495145,0.9510565162951523
8.011,130.41,80,99.6,-0.24868988716486265,0.9685831611286291
8.229,130.36,80,99.7,-0.1873813145857225,0.982287250728689
7.98,130.39,80,99.8,-0.12533323356430598,0.9921147013144777
7.98,130.33,80,99.9,-0.06279051952931192,0.9980267284282717
7.854,130.21,80,100.0,-2.4492935982947065e-15,1.0
7.776,130.53,80,100.1,0.06279051952930703,0.998026728428272
7.905,130.04,80,100.2,0.1253332335643011,0.9921147013144782
7.741,130.19,80,100.3,0.1873813145857177,0.98228725072869
8.12,130.44,90,100.4,0.2486898871648579,0.9685831611286303
7.873,130.41,90,100.5,0.3090169943749468,0.9510565162951538
7.848,130.41,90,100.6,0.3681245526846737,0.9297764858882531
7.853,130.3,90,100.7,0.4257792915650714,0.9048270524660201
7.68,130.45,90,100.8,0.4817536741017106,0.8763066800438661
7.994,130.13,90,100.9,0.5358267949789949,0.8443279255020162
7.784,130.18,90,101.0,0.587785252292474,0.8090169943749468
8.015,130.34,90,101.1,0.6374239897486875,0.770513242775791
7.873,130.36,90,101.2,0.684547105928689,0.7289686274214113
7.833,130.44,90,101.3,0.7289686274214091,0.6845471059286913
7.888,130.23,100,101.4,0.770513242775789,0.63742398974869
7.71,130.31,100,101.5,0.8090169943749449,0.5877852522924766
7.961,130.38,100,101.6,0.8443279255020107,0.5358267949790035
7.764,130.26,100,101.7,0.8763066800438646,0.48175367410171344
8.012,130.43,100,101.8,0.9048270524660188,0.42577929156507427
7.868,130.43,100,101.9,0.9297764858882519,0.36812455268467664
7.772,130.41,100,102.0,0.9510565162951506,0.30901699437495656
7.884,130.06,100,102.1,0.9685831611286295,0.24868988716486098
7.773,130.31,100,102.2,0.982287250728688,0.1873813145857278
8.057,130.23,100,102.3,0.9921147013144779,0.12533323356430426
7.84,130.16,100,102.4,0.9980267284282718,0.06279051952931021
7.999,130.49,73,102.5,1.0,7.839596456452825e-15
7.863,130.35,73,102.6,0.9980267284282719,-0.06279051952930874
7.72,130.41,73,102.7,0.992114701314478,-0.12533323356430282
7.856,130.13,73,102.8,0.9822872507286884,-0.18738131458572635
7.749,130.18,73,102.9,0.9685831611286299,-0.24868988716485957
8.045,130.38,73,103.0,0.9510565162951554,-0.3090169943749416
7.894,130.23,73,103.1,0.9297764858882525,-0.36812455268467525
7.936,130.39,73,103.2,0.9048270524660194,-0.42577929156507294
7.873,130.16,73,103.3,0.8763066800438688,-0.4817536741017059
7.707,130.41,73,103.4,0.8443279255020115,-0.5358267949790023
8.005,130.1,80,103.5,0.80901699437495,-0.5877852522924696
7.711,130.15,80,103.6,0.7705132427757899,-0.6374239897486889
8.053,130.51,80,103.7,0.7289686274214101,-0.6845471059286902
7.866,130.28,80,103.8,0.6845471059286952,-0.7289686274214054
7.914,130.33,80,103.9,0.6374239897486942,-0.7705132427757856
7.854,130.38,80,104.0,0.5877852522924751,-0.8090169943749459
7.743,130.44,80,104.1,0.5358267949789961,-0.8443279255020154
7.913,130.05,80,104.2,0.4817536741017119,-0.8763066800438655
7.826,130.19,80,104.3,0.42577929156507915,-0.9048270524660165
8.051,130.38,80,104.4,0.36812455268468164,-0.9297764858882499
7.881,130.17,90,104.5,0.3090169943749482,-0.9510565162951533
7.861,130.3,90,104.6,0.2486898871648662,-0.9685831611286282
7.862,130.19,90,104.7,0.18738131458571913,-0.9822872507286897
7.665,130.2,90,104.8,0.12533323356430962,-0.9921147013144771
7.93,130.04,90,104.9,0.06279051952931558,-0.9980267284282714
7.827,130.23,90,105.0,-9.809554005910593e-16,-1.0
7.979,130.26,90,105.1,-0.06279051952930335,-0.9980267284282722
7.925,130.17,90,105.2,-0.12533323356429746,-0.9921147013144787
7.9,130.31,90,105.3,-0.18738131458572105,-0.9822872507286894
7.894,130.34,90,105.4,-0.24868988716485435,-0.9685831611286312
7.633,130.38,100,105.5,-0.30901699437495006,-0.9510565162951528
7.955,130.23,100,105.6,-0.36812455268467026,-0.9297764858882545
7.736,130.31,100,105.7,-0.42577929156506805,-0.9048270524660217
8.088,130.43,100,105.8,-0.4817536741017136,-0.8763066800438645
7.838,130.35,100,105.9,-0.5358267949789978,-0.8443279255020144
7.944,130.46,100,106.0,-0.5877852522924768,-0.8090169943749448
7.988,130.23,100,106.1,-0.6374239897486847,-0.7705132427757934
7.693,130.31,100,106.2,-0.6845471059286863,-0.7289686274214138
7.867,130.07,100,106.3,-0.7289686274214114,-0.6845471059286887
7.777,130.28,100,106.4,-0.7705132427757913,-0.6374239897486873
8.061,130.35,100,106.5,-0.8090169943749428,-0.5877852522924796
7.816,130.16,100,106.6,-0.8443279255020125,-0.5358267949790007
7.843,130.34,100,106.7,-0.8763066800438628,-0.48175367410171666
7.884,130.13,100,106.8,-0.9048270524660202,-0.42577929156507116
7.696,130.25,100,106.9,-0.9297764858882532,-0.3681245526846735
7.952,130.13,100,107.0,-0.9510565162951516,-0.3090169943749533
7.781,130.15,100,107.1,-0.9685831611286304,-0.24868988716485768
8.015,130.31,100,107.2,-0.9822872507286887,-0.1873813145857244
7.864,130.23,100,107.3,-0.9921147013144764,-0.12533323356431497
7.878,130.39,100,107.4,-0.998026728428272,-0.06279051952930678
7.889,130.15,100,107.5,-1.0,-4.40934745756706e-15
7.719,130.33,73,107.6,-0.9980267284282717,0.06279051952931217
7.921,130.16,73,107.7,-0.9921147013144775,0.1253332335643062
7.759,130.31,73,107.8,-0.9822872507286904,0.18738131458571575
8.012,130.43,73,107.9,-0.9685831611286325,0.24868988716484913
8.034,130.31,73,108.0,-0.9510565162951544,0.3090169943749449
7.839,130.21,73,108.1,-0.9297764858882512,0.3681245526846785
7.852,130.19,73,108.2,-0.9048270524660179,0.42577929156507605
7.77,130.33,73,108.3,-0.876306680043867,0.4817536741017089
7.941,130.17,73,108.4,-0.8443279255020173,0.5358267949789932
7.766,130.13,73,108.5,-0.8090169943749479,0.5877852522924725
7.986,130.41,80,108.6,-0.7705132427757968,0.6374239897486805
7.932,130.41,80,108.7,-0.7289686274214078,0.6845471059286927
7.876,130.23,80,108.8,-0.6845471059286927,0.7289686274214078
7.854,130.08,80,108.9,-0.6374239897486915,0.7705132427757877
9.354,130.38,80,109.0,-0.5877852522924725,0.8090169943749479
10.372,126.91,80,109.1,-0.5358267949790052,0.8443279255020096
9.348,126.09,80,109.2,-0.4817536741017214,0.8763066800438603
8.784,125.86,80,109.3,-0.42577929156507605,0.9048270524660179
8.227,125.65,80,109.4,-0.3681245526846785,0.9297764858882512
8.253,125.22,80,109.5,-0.3090169943749449,0.9510565162951544
7.921,125.26,90,109.6,-0.2486898871648629,0.9685831611286291
8.188,125.34,90,109.7,-0.1873813145857297,0.9822872507286877
7.948,125.06,90,109.8,-0.1253332335643062,0.9921147013144775
8.016,125.22,90,109.9,-0.06279051952931217,0.9980267284282717
7.939,125.02,90,110.0,-9.799650315725178e-15,1.0
7.763,125.14,90,110.1,0.06279051952930678,0.998026728428272
8.0,125.01,90,110.2,0.12533323356430087,0.9921147013144782
7.883,124.96,90,110.3,0.1873813145857244,0.9822872507286887
8.079,125.04,90,110.4,0.24868988716485768,0.9685831611286304
7.904,125.0,90,110.5,0.3090169943749398,0.9510565162951561
7.814,125.19,100,110.6,0.3681245526846735,0.9297764858882532
7.914,124.94,100,110.7,0.42577929156507116,0.9048270524660202
7.774,124.88,100,110.8,0.48175367410171666,0.8763066800438628
8.04,125.01,100,110.9,0.5358267949790007,0.8443279255020125
7.894,125.21,100,111.0,0.587785252292468,0.8090169943749511
7.831,125.12,100,111.1,0.6374239897486873,0.7705132427757913
7.896,124.91,100,111.2,0.6845471059286887,0.7289686274214114
7.77,125.16,100,111.3,0.7289686274214041,0.6845471059286966
8.055,124.96,100,111.4,0.7705132427757934,0.6374239897486847
7.868,124.98,100,111.5,0.8090169943749448,0.5877852522924768
7.898,125.09,100,111.6,0.8443279255020144,0.5358267949789978
7.905,125.16,73,111.7,0.8763066800438645,0.4817536741017136
7.741,125.27,73,111.8,0.9048270524660157,0.42577929156508093
7.978,124.94,73,111.9,0.9297764858882492,0.36812455268468347
7.791,124.98,73,112.0,0.9510565162951528,0.30901699437495
8.047,125.1,73,112.1,0.9685831611286312,0.24868988716485435
7.9,125.04,73,112.2,0.9822872507286894,0.18738131458572105
7.766,125.23,73,112.3,0.9921147013144769,0.12533323356431156
7.839,125.0,73,112.4,0.9980267284282713,0.06279051952931754
7.798,125.1,73,112.5,1.0,9.790984586812941e-16
8.021,124.98,73,112.6,0.9980267284282723,-0.06279051952930141
7.891,124.95,80,112.7,0.9921147013144771,-0.12533323356430962
7.953,125.1,80,112.8,0.9822872507286897,-0.18738131458571913
7.763,124.98,80,112.9,0.9685831611286317,-0.24868988716485246
7.727,125.06,80,113.0,0.9510565162951533,-0.3090169943749482
7.938,124.83,80,113.1,0.9297764858882551,-0.3681245526846684
7.821,124.96,80,113.2,0.9048270524660226,-0.4257792915650663
8.066,125.1,80,113.3,0.8763066800438655,-0.4817536741017119
7.883,125.06,80,113.4,0.8443279255020154,-0.5358267949789961
7.791,125.08,80,113.5,0.8090169943749459,-0.5877852522924751
7.834,124.94,80,113.6,0.7705132427757946,-0.6374239897486832
7.716,125.12,90,113.7,0.7289686274214151,-0.6845471059286848
8.058,125.24,90,113.8,0.6845471059286902,-0.7289686274214101
7.93,125.06,90,113.9,0.6374239897486889,-0.7705132427757899
7.923,125.08,90,114.0,0.5877852522924696,-0.80901699437495
7.938,125.06,90,114.1,0.5358267949790023,-0.8443279255020115
7.814,125.09,90,114.2,0.4817536741017183,-0.8763066800438619
8.026,124.87,90,114.3,0.42577929156507294,-0.9048270524660194
7.856,124.83,90,114.4,0.36812455268467525,-0.9297764858882525
7.944,125.09,90,114.5,0.30901699437495517,-0.9510565162951511
7.93,125.08,90,114.6,0.24868988716485957,-0.9685831611286299
7.737,125.08,100,114.7,0.18738131458572635,-0.9822872507286884
7.971,124.88,100,114.8,0.12533323356430282,-0.992114701314478
7.756,124.95,100,114.9,0.06279051952930874,-0.9980267284282719
8.024,125.02,100,115.0,6.369401316839413e-15,-1.0
7.911,124.94,100,115.1,-0.06279051952931021,-0.9980267284282718
7.798,125.03,100,115.2,-0.12533323356430426,-0.9921147013144779
7.863,125.0,100,115.3,-0.18738131458571383,-0.9822872507286907
7.729,125.12,100,115.4,-0.24868988716486098,-0.9685831611286295
8.029,125.01,100,115.5,-0.30901699437494307,-0.951056516295155
7.898,124.88,100,115.6,-0.36812455268467664,-0.9297764858882519
7.913,125.13,100,115.7,-0.42577929156507427,-0.9048270524660188
7.901,125.09,73,115.8,-0.48175367410170716,-0.876306680043868
7.736,124.96,73,115.9,-0.5358267949789915,-0.8443279255020183
7.933,124.91,73,116.0,-0.5877852522924708,-0.8090169943749491
7.791,125.03,73,116.1,-0.63742398974869,-0.770513242775789
7.915,125.29,73,116.2,-0.6845471059286913,-0.7289686274214091
7.928,124.96,73,116.3,-0.7289686274214063,-0.684547105928694
7.802,125.12,73,116.4,-0.7705132427757865,-0.637423989748693
7.975,125.13,73,116.5,-0.8090169943749468,-0.587785252292474
7.776,125.1,73,116.6,-0.8443279255020086,-0.5358267949790069
8.029,124.94,73,116.7,-0.8763066800438661,-0.4817536741017106
7.946,125.01,80,116.8,-0.9048270524660171,-0.4257792915650778
7.875,125.29,80,116.9,-0.9297764858882505,-0.3681245526846803
7.913,124.88,80,117.0,-0.9510565162951538,-0.3090169943749468
7.723,124.82,80,117.1,-0.9685831611286285,-0.2486898871648648
8.009,124.94,80,117.2,-0.9822872507286874,-0.18738131458573165
7.869,125.08,80,117.3,-0.9921147013144773,-0.12533323356430814
7.98,125.08,80,117.4,-0.9980267284282716,-0.06279051952931412
7.939,124.88,80,117.5,-1.0,2.4511505402044715e-15
7.758,125.04,80,117.6,-0.9980267284282721,0.06279051952930483
7.908,124.91,80,117.7,-0.9921147013144785,0.12533323356429893
7.772,124.8,90,117.8,-0.982287250728689,0.1873813145857225
7.999,124.9,90,117.9,-0.9685831611286309,0.24868988716485577
7.926,125.06,90,118.0,-0.9510565162951566,0.3090169943749379
7.862,125.1,90,118.1,-0.9297764858882539,0.36812455268467165
7.899,124.82,90,118.2,-0.904827052466021,0.4257792915650694
7.724,124.94,90,118.3,-0.8763066800438638,0.48175367410171493
7.946,125.0,90,118.4,-0.8443279255020136,0.535826794978999
7.86,124.98,90,118.5,-0.8090169943749522,0.5877852522924665
7.986,125.11,90,118.6,-0.7705132427757925,0.6374239897486859
7.888,124.88,90,118.7,-0.7289686274214128,0.6845471059286873
7.714,125.0,100,118.8,-0.6845471059286876,0.7289686274214124
7.965,125.16,100,118.9,-0.6374239897486862,0.7705132427757921
7.831,125.02,100,119.0,-0.5877852522924784,0.8090169943749437
8.003,125.06,100,119.1,-0.5358267949789994,0.8443279255020133
7.923,124.95,100,119.2,-0.4817536741017153,0.8763066800438636
7.745,125.26,100,119.3,-0.4257792915650827,0.9048270524660148
7.867,125.0,100,119.4,-0.3681245526846721,0.9297764858882537
7.747,124.92,100,119.5,-0.3090169943749519,0.9510565162951521
7.969,125.08,100,119.6,-0.24868988716485624,0.9685831611286307
7.969,125.18,100,119.7,-0.18738131458572296,0.982287250728689
7.963,125.1,100,119.8,-0.1253332335643135,0.9921147013144767
7.89,124.8,100,119.9,-0.0627905195293195,0.9980267284282712
9.179,125.13,100,120.0,-2.9391523179536475e-15,1.0
0.683,16.125,100,120.1,0.06279051952931364,0.9980267284282716
0.528,6.117,100,120.2,0.12533323356430767,0.9921147013144774
0.008,2.914,100,120.3,0.1873813145857172,0.98228725072869
0.003,1.914,100,120.4,0.24868988716485055,0.9685831611286322
0.001,1.305,100,120.5,0.3090169943749463,0.951056516295154
0.003,0.914,100,120.6,0.36812455268466665,0.9297764858882559
0.003,0.633,100,120.7,0.4257792915650774,0.9048270524660174
0.004,0.547,100,120.8,0.4817536741017102,0.8763066800438664
0.006,0.375,73,120.9,0.5358267949789944,0.8443279255020165
0.0,0.297,73,121.0,0.5877852522924736,0.8090169943749471
0.001,0.219,73,121.1,0.6374239897486816,0.7705132427757959
0.001,0.266,73,121.2,0.6845471059286834,0.7289686274214165
0.003,0.211,73,121.3,0.7289686274214088,0.6845471059286916
0.001,0.109,73,121.4,0.7705132427757887,0.6374239897486904
0.001,0.133,73,121.5,0.8090169943749488,0.5877852522924712
0.001,0.117,73,121.6,0.8443279255020104,0.5358267949790039
0.004,0.156,73,121.7,0.8763066800438609,0.48175367410172004
0.004,0.078,73,121.8,0.9048270524660186,0.4257792915650747
0.003,0.031,80,121.9,0.9297764858882518,0.3681245526846771
0.0,0.0,80,122.0,0.9510565162951549,0.3090169943749435
0.001,0.0,80,122.1,0.9685831611286294,0.24868988716486146
0.0,0.0,80,122.2,0.9822872507286879,0.18738131458572826
0.0,0.0,80,122.3,0.9921147013144778,0.12533323356430476
0.0,0.0,80,122.4,0.9980267284282718,0.0627905195293107
0.001,0.0,80,122.5,1.0,8.329455176111767e-15
0.0,0.0,80,122.6,0.9980267284282719,-0.06279051952930825
0.003,0.0,80,122.7,0.9921147013144781,-0.12533323356430232
0.001,0.0,80,122.8,0.9822872507286885,-0.18738131458572585
0.0,0.0,90,122.9,0.96858316112863,-0.2486898871648591
0.0,0.0,90,123.0,0.9510565162951556,-0.3090169943749412
0.004,0.0,90,123.1,0.9297764858882527,-0.3681245526846748
0.001,0.0,90,123.2,0.9048270524660196,-0.4257792915650725
0.003,0.0,90,123.3,0.876306680043869,-0.48175367410170544
0.001,0.0,90,123.4,0.8443279255020117,-0.5358267949790019
0.0,0.0,90,123.5,0.8090169943749502,-0.5877852522924693
0.003,0.0,90,123.6,0.7705132427757903,-0.6374239897486885
0.001,0.0,90,123.7,0.7289686274214104,-0.6845471059286898
0.0,0.0,90,123.8,0.6845471059286955,-0.728968627421405
0.0,0.0,100,123.9,0.6374239897486945,-0.7705132427757853
0.0,0.0,100,124.0,0.5877852522924756,-0.8090169943749457
0.004,0.0,100,124.1,0.5358267949789964,-0.8443279255020152
0.003,0.0,100,124.2,0.4817536741017123,-0.8763066800438652
0.003,0.0,100,124.3,0.4257792915650796,-0.9048270524660162
0.001,0.0,100,124.4,0.36812455268468214,-0.9297764858882498
0.003,0.0,100,124.5,0.3090169943749486,-0.9510565162951532
0.004,0.0,100,124.6,0.2486898871648667,-0.9685831611286281
0.004,0.0,100,124.7,0.1873813145857196,-0.9822872507286896
0.0,0.0,100,124.8,0.1253332335643101,-0.9921147013144771
0.003,0.0,100,124.9,0.06279051952931608,-0.9980267284282713
0.003,0.0,73,125.0,-4.91096680932118e-16,-1.0
0.001,0.0,73,125.1,-0.06279051952930287,-0.9980267284282722
0.0,0.0,73,125.2,-0.125333233564297,-0.9921147013144788
0.001,0.0,73,125.3,-0.18738131458572058,-0.9822872507286895
0.001,0.0,73,125.4,-0.24868988716485388,-0.9685831611286314
0.001,0.0,73,125.5,-0.30901699437494956,-0.9510565162951529
0.003,0.0,73,125.6,-0.3681245526846698,-0.9297764858882547
0.003,0.0,73,125.7,-0.4257792915650676,-0.9048270524660219
0.0,0.0,73,125.8,-0.4817536741017132,-0.8763066800438647
0.0,0.0,73,125.9,-0.5358267949789973,-0.8443279255020146
0.0,0.0,80,126.0,-0.5877852522924649,-0.8090169943749534
0.001,0.0,80,126.1,-0.6374239897486843,-0.7705132427757937
0.0,0.0,80,126.2,-0.6845471059286858,-0.7289686274214141
0.001,0.0,80,126.3,-0.7289686274214111,-0.6845471059286891
0.003,0.0,80,126.4,-0.7705132427757909,-0.6374239897486877
0.007,0.0,80,126.5,-0.8090169943749425,-0.5877852522924799
0.001,0.0,80,126.6,-0.8443279255020123,-0.535826794979001
0.001,0.0,80,126.7,-0.8763066800438626,-0.48175367410171704
0.0,0.0,80,126.8,-0.90482705246602,-0.4257792915650716
0.001,0.0,80,126.9,-0.929776485888253,-0.3681245526846739
0.0,0.0,90,127.0,-0.9510565162951515,-0.3090169943749538
0.001,0.0,90,127.1,-0.9685831611286303,-0.24868988716485815
0.001,0.0,90,127.2,-0.9822872507286886,-0.1873813145857249
0.0,0.0,90,127.3,-0.9921147013144764,-0.12533323356431544
0.001,0.0,90,127.4,-0.9980267284282719,-0.06279051952930727
0.006,0.0,90,127.5,-1.0,-4.899206177226001e-15
